id,name,trusted,open_vacancies
4691266,"Охрименко В. С.",1,3
4691348,"Система",1,1
4693149,"ВЦ Уралсистем",1,1
4693840,"НПО КОМПО",1,1
4693888,"Магазин полезных знаний",0,1
4694448,"БАСТАУ ИННОВАЦИЯ",1,1
4697587,"Рекламно-Торговый Конгломерат",1,2
4699325,QuizGo,1,1
4701290,"Kulenkov Group",1,1
4702751,"Мэйинраша",1,1
4702861,"Филиал компании Ол Фюнерал Сервисиз Москва",0,1
4704609,"SYSTEM MA",0,1
4704799,"Лидербудтранс",0,1
4709826,"Frontier KZ",1,2
4710243,"БК БухгалтерПроф",1,1
4714154,"Ельмикеев Евгений Иванович",1,1
4715219,"Север Инвест",0,1
4715534,"Автоматизация бизнеса LIT-IT",1,1
4718643,"ДСК Урал",1,1
4719674,"Пресском",1,1
4720782,"Рыжков Даниил Алексеевич",1,1
4721066,"Фрифлекс",1,1
4722599,"НИИ Корпоративного и проектного управления",1,1
4728749,"Media Grata",1,1
4730760,"Баталов Алексей Игоревич",1,2
4734256,"Зубайраев Магамед Ахматович",1,1
4736739,idalite,0,1
4737618,Shelter,1,1
4744256,"Инновационно-внедренческий центр",1,4
4744436,"Фисенко Артем Александрович",1,1
4747616,"Абрико",1,1
4748243,Whalemap,0,1
4751834,"Dopamine Analytics",1,1
4753700,"К-3",1,1
4753829,"Бизнес автоматизация",1,2
4757461,"Инвестиционная Компания Уральские горы",0,1
4759060,"HR Prime",1,9
4760153,"IGB GROUP",1,1
4761957,"DAMU TECH",1,1
4763947,"Кеменова Мария Алексеевна",0,1
4765191,LPG,1,1
4766231,"Кортекс",1,1
4771262,"Мира",1,2
4777047,"Новое Качество Дорог",1,1
4777530,"Бергманн Инфотех Групп Ост",1,2
4779076,"Заклицкий и Партнеры",1,1
4779578,"Телестар Медиа",1,1
4779813,"Авторитэйл М",1,1
4780093,Bergen.IT,1,1
4781818,Fivetran,1,2
4787018,uHome,1,2
4787367,"Самодуров Арсений Денисович",1,1
4792339,"Liepa Limited",1,4
4793235,"Смарт Софт",1,3
4793294,"Мебель -Рус",0,1
4793515,"МедиаИнтернешнлГрупп",1,1
4793566,DevCube,1,1
4794394,"Хостинг Гуру",1,1
4795156,HRKazan,1,1
4795813,"Techis Media",1,1
4797881,Eeex.ru,1,1
4805757,"НМ-Тех",1,1
4806908,"ПРЭХ ГХК",1,1
4808166,"Лаборатория цифровой трансформации",1,1
4811161,"big Five",1,1
4816080,"Агентство Республики Башкортостан по развитию малого и среднего предпринимательства",1,1
4816551,trueITpros,1,1
4818399,Bladestorm,1,1
4820909,"АБОНЕНТ+",1,2
4822124,"Fashion Milano",1,1
4822703,"Микрокредитная Компания Папа Финанс",1,2
4822977,"Основа",1,1
4823409,DauInvest,1,1
4824374,"ПП Конвейт",1,1
4829727,"Аринчева Мария Викторовна",1,1
4833979,"Айти. Бизнес Решения",1,3
4834060,"Центр Развития Предпринимателей",1,1
4834684,"Finance Today",0,1
4839346,"Рапагатова К.Ж.",1,1
4843356,"Скарджувене Влада Николаевна",1,1
4843444,"Комета",1,1
4843528,"Тихомиров Алексей Владимирович",0,2
4844175,"“ЛЕВЕЛ99”",0,2
4844395,Advertex,1,2
4844941,ReMarked,1,1
4854605,"Нова Про",1,1
4857417,"Восток АйТи Сервис",1,1
4858322,"ТОВ Опшн",0,1
4859574,"Центр поддержки экспорта Самарской области",1,1
4861305,"Современные Системы Реновации",1,1
4863534,"Каламурзина Юлия Юсифовна",1,1
4864941,"Аконс Девелопмент",1,1
4870279,"Exceed Team #3",1,1
4873295,"BELLISSIMO PIZZA INTERNATIONAL",1,1
4874994,"Студия маркетинга Escalator",0,1
4877795,"Кернеликс / Kernelics",1,1
4878044,"Moscow Digital School",1,1
4879774,"Славянский хлеб",1,1
4879846,"Пекарня-Кулинария БИКО",1,1
4882636,"Гамма-Торг",1,1
4887922,"Мединвестгрупп",1,1
4888189,"Walnut Team",1,1
4888253,Revvy,0,1
4891285,"КБ-ТРЕЙД",1,1
4893760,"Memory Pharm AG",1,1
4896706,Profisea,0,1
4898287,"Вивсяная Инна",0,2
4898422,"Кузнецова Дарья Олеговна",1,1
4904391,"Talent Online",1,2
4906606,"Экспресс Логистика",1,2
4914494,"Министерство Счастья",1,1
4915672,"ЛК Эволюция",1,1
4920121,"Вайт Сэйлз Солюшнс",1,1
4920261,"Micros Development",1,2
4920624,"Селфсек",1,3
4922118,"Шевцова У.А.",1,1
4923949,"Коллер",1,1
4925619,NOVO-e,1,1
4925865,"Евроснек-Юг",1,1
4926966,"Seven Group",1,1
4929740,"Флорист.ру-Диджитал",1,1
4929913,Gameram,1,2
4930952,"Студия Флаг",1,1
4931830,"Геовей",1,1
4936355,profitrooms,1,1
4938684,"Академия Разума",1,1
4938750,"ФАЙВДЖЕН",1,1
4939264,"Эко-сад",1,1
4939549,"Украдыга Антон Сергеевич",1,2
4941417,"UADE ND",1,1
4942290,"ТФОМС Свердловской области",1,1
4944193,"Атри-Софт",0,1
4949432,"Emma - home of multicloud",1,3
4951745,"Аналитика Бизнеса",0,1
4953952,"ЮниСтрой",1,1
4955545,"NZT Group",1,1
4956535,"Сибиряки",1,1
4959815,"Милославский Юрий Магомедович",0,1
4960786,"СВ ГРУПП",1,1
4966496,"Веб Технологии",0,1
4967049,"Red Cedar",1,1
4970329,"Сибкар Центр",1,1
4970691,"SARAFAN PLATFORM",1,1
4973310,"Supra Labs",1,1
4978064,Neesa,1,1
4978429,"Рестарт",1,1
4978440,"HR point",1,3
4982969,"Forus Data",1,1
4984918,"VR code",1,1
4984970,"Строкова Дина",0,1
4986185,"Гипермаркет матрасов",1,1
4990547,"В Ассортименте",0,1
4995672,"Tech Space",1,1
4998782,"TALENT MESH PTE",1,1
5000326,"OOO NATURAL JUICE",1,1
5000773,"Affise Inc.",1,1
5001476,"HR Solutions (ТМ Белый Ветер KZ)",1,1
5002408,"Управление большими данными",1,1
5007814,"ALLEMO LTD (ИП Пожидаева Лариса Владимировна)",1,1
5008758,"Productivity Inside",1,1
5008834,"Самосэйл",1,1
5008980,"АльтероСмарт",1,2
5014155,"Реклайн",1,2
5015283,"Мульт Текстиль",1,1
5018260,Gravitum,1,1
5021513,"AZIMUTONE Limited",0,2
5023144,"Гончар Наталья Александровна",0,1
5023341,"SmmTouch LLC",1,5
5028063,ImmunoMind,1,2
5028236,"Капитал Плюс",1,1
5029280,"НоваМедика Иннотех",1,1
5029664,"Аудио-Юниверс",1,1
5030702,"Mascot Gaming",1,3
5031471,"Агентство развития социальной политки",1,1
5032393,Neonail,1,1
5032843,"Филиал компании Лист Ренталс Лимитед",1,1
5032912,"ВоБаза",1,1
5033578,"Дентал-Менеджмент",1,1
5036850,"Add Talent Solutions",1,1
5044178,BRAINEX,1,1
5044776,"Best IT talent",1,1
5045015,"Неценко Юлия",0,1
5046891,"Набока Олеся Андреевна",1,2
5047045,"Наумова Ольга Эрнестовна",1,1
5049122,"Профитек-Интеграция",1,1
5049324,"Raqamli Dunyo",1,2
5050146,"Аленький Цветочек",1,1
5050762,"ЧЕСТНЫЕ ТЕХНОЛОГИИ",1,1
5060191,"COMPANY PROFILE",1,1
5060639,"Айтилогия",1,1
5061098,"Чиликина Анастасия Алексеевна",1,1
5061329,Unacore,1,1
5062466,Capitalist,0,2
5063336,"ФЛАУВАУ",1,2
5063538,"БизнесHelp",1,1
5066637,"Уфимцева Ольга Сергеевна",1,1
5069020,"ВИЛМАНН",1,1
5070702,"TheSolver OÜ",1,1
5070746,"Информационный центр УМВД России по Владимирской",1,1
5072351,"Immersive Lab",1,1
5072409,"Исаев Азат",0,1
5073269,Inovis,0,1
5074294,"X100 Holding",1,2
5075883,"Софтлинк",1,1
5075987,"Черноземьереагентснаб",1,1
5076748,"Mobigility Inc.",1,12
5078562,"Scalable Solutions",0,5
5079088,"PROF Технологии",0,1
5080214,"ДРАГОН МЕДИА",1,1
5082270,"Зона Комфорта",1,1
5082397,"Гастроном Групп",1,1
5085773,"Мартьянов Иван Олегович",0,1
5086323,"TEHNIKUM CODE",1,1
5086871,"Поляков Андрей Сергеевич",1,1
5088268,"АСД Технолоджиз",1,2
5089444,"МЕДЛАЙН-ЭКСПЕРТ",1,1
5090261,"Цыплаков Евгений Владимирович",1,1
5093142,"Инфометеос",1,1
5093161,"Vokzal App",0,1
5093257,"Дердо Юлия Викторовна",1,1
5094424,"Defender Auto",1,1
5094841,"Турбодиагностика",1,1
5097662,"Zveno Jewelry",1,1
5098725,"Рапид. Исследовательские Информационные Системы",1,1
5099817,Scada,1,1
5100774,"Альфа",1,1
5102102,"100 решений",1,1
5102715,"Бузмаков Юрий Геннадьевич",1,1
5102874,"Доставка-Сервис",1,1
5103291,Windy.App,1,1
5103893,Greenscreens.AI,1,2
5103966,"Финдинамика",0,1
5104032,"Виалек: Информационные Системы",1,1
5104796,"Авиор",1,2
5105802,"Родин Сергей Викторович",0,1
5105964,"Наварич Станислав Юрьевич",0,2
5106142,"Интернет-компания AddNoise",1,1
5106410,"Noa Technologies Inc.",1,1
5107375,"IMPACT MONKEY",1,1
5108117,"Мкк Дэк",1,1
5108857,"Usa Link System",1,1
5111910,"ЕВАППС",1,2
5112047,Site.pro,0,1
5112702,"Бета",0,1
5113707,GamesBoost42,1,1
5114471,"Ennabl Inc",1,2
5116142,2can,0,1
5120128,InspireSpire,0,3
5120976,"Саранина Лидия",0,1
5121109,"АНО Центр поддержки экспорта Ростовской области",1,1
5121716,"Невский долговой центр",1,1
5122960,"Этажи Урал",1,1
5123156,"Этажи Северо-Запад",1,1
5123260,"Этажи Юг",1,1
5123724,"OOO Big Data Science",1,2
5124036,"Скороход",1,1
5124737,"Шершунов Денис Викторович",1,1
5125078,"Брейн Компани",0,1
5125481,"Лебедь Александр Андреевич",0,1
5125856,"Royal Fortune",1,3
5127007,"OOO ALLMEDIA SAFE SERVICE / Allplay",1,1
5127421,"IT Solutions",1,2
5127485,"Ваубу ЮА",1,1
5127963,"Актив Траст",1,1
5128365,"Алексеева Наталия Сергеевна",1,1
5128571,"Business Algorithm",1,1
5129570,Supernice,1,1
5129677,Bordio,1,1
5130471,web-studio-51,0,1
5130847,Orion,0,2
5131783,Appricot,1,1
5132030,"XYMBIOTEC SYSTEM AB",1,1
5132073,MarketGuru,0,1
5132285,"9th Planet Studio",0,1
5133068,Mobcreators,0,1
5133646,TripShock!,0,1
5134156,"Аблязизов Сервер Эдемович",1,2
5134667,"Контурные карты",1,1
5136526,"Гордиенко Сергей",0,1
5136732,"Лукинскулс",1,1
5139231,"МедЭлемент-Р",1,1
5139269,"БОРСЕЛЛ",1,1
5140108,SONIT,0,1
5140617,"е-ОФД",1,1
5140809,SpeakerGuru,1,1
5141313,"Fiver Roleplay",0,3
5141314,"Производственная компания",,
5141315,"Российская ИТ компания, предоставляющая услуги по ИТ-консалтингу, оптимизации и автоматизации бизнес-процессов.",,
5141316,"Розничная сеть",,
5143211,"Академия Городских Технологий Среда",1,1
5143639,"ТАБОР",0,1
5145509,"Соломонов Феликс Сосунович",0,1
5145510,"ИТ-компания",,
5145511,"Крупная ИТ-Компания",,
5145512,"Производственный Холдинг",,
5145717,"Горгиппия",1,1
5145718,"Крупная софтверная компания",,
5145719,"Российская холдинговая компания, управляющая активами",,
5145720,"биомедицинская компания",,
5145721,"Крупная российская FMCG-компания",,
5145722,"Крупная ИТ компания",,
