network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
2a01:111:f400:e151::/64,2759794,2635167,"",0,0,1012,52.3759,4.8975,100
2a01:111:f400:e2a6::/64,5815135,2635167,"",0,0,"",47.6032,-122.3412,100
2a01:111:f400:f380::/64,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:111:f400:f3c8::/61,4792307,2635167,"",0,0,22747,38.7095,-78.1539,100
2a01:111:f400:f3e4::/63,4726206,2635167,"",0,0,78288,29.4221,-98.4926,100
2a01:111:f400:ff87::/64,2759794,2635167,"",0,0,1012,52.3759,4.8975,100
2a01:111:f400:ffc6::/64,4726206,2635167,"",0,0,78288,29.4221,-98.4926,100
2a01:111:f400:fff0::/60,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:111:f402:1c20::/59,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:111:f402:5c00::/54,2147714,2635167,"",0,0,2000,-33.8591,151.2002,100
2a01:111:f402:f034::/64,4726206,2635167,"",0,0,78288,29.4221,-98.4926,100
2a01:111:f403:1::/64,3137115,2635167,"",0,0,4001,58.9667,5.75,100
2a01:111:f403:831::/64,4853828,2635167,"",0,0,50307,41.6015,-93.6127,100
2a01:111:f403:2200::/55,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:111:f403:4007::/64,2653822,2635167,"",0,0,CF14,51.521,-3.2037,100
2a01:111:f403:481a::/64,5392171,2635167,"",0,0,95141,37.1807,-121.787,100
2a01:111:f403:4834::/64,4726206,2635167,"",0,0,78288,29.4221,-98.4926,100
2a01:111:f403:500b::/64,1853909,2635167,"",0,0,543-0062,34.6851,135.5136,100
2a01:111:f403:500c::/63,1838524,2635167,"",0,0,48943,35.1003,129.0442,100
2a01:111:f403:6001::/64,2950159,2635167,"",0,0,12529,52.5163,13.4048,100
2a01:111:f403:6020::/59,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:111:f403:9040::/58,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:111:f403:d804::/62,5815135,2635167,"",0,0,"",47.6032,-122.3412,100
2a01:111:f403:f910::/62,5821086,2635167,"",0,0,82002,41.1437,-104.8117,100
2a01:111:f404:c0a::/64,4792307,2635167,"",0,0,22747,38.7095,-78.1539,100
2a01:111:f406:900::/56,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:111:f406:1080::/57,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:169::/32,3077311,3077311,"",0,0,"",50.0848,14.4112,100
2a01:2b0:2000:120::/59,2661886,2661886,"",0,0,"",59.3247,18.056,100
2a01:36d::/40,719819,719819,"",0,0,"",47.4919,19.05,100
2a01:36d:100::/47,719819,719819,"",0,0,"",47.4919,19.05,100
2a01:36d:200::/50,3053438,719819,"",0,0,2400,46.9674,18.9329,100
2a01:3e0:902::/47,6251999,6251999,"",0,0,"",43.6319,-79.3716,100
2a01:3e0:1502::/47,6251999,6251999,"",0,0,"",43.6319,-79.3716,100
2a01:3e0:3601::/48,6251999,6251999,"",0,0,"",43.6319,-79.3716,100
2a01:3e0:3704::/46,6251999,6251999,"",0,0,"",43.6319,-79.3716,100
2a01:3e0:3c00:2000::/51,6251999,6251999,"",0,0,"",43.6319,-79.3716,100
2a01:4c8:80::/43,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:4c8:491:4000::/51,2634308,2635167,"",0,0,BS22,51.3593,-2.9232,100
2a01:4c8:867::/51,2638960,2635167,"",0,0,WA7,53.3006,-2.6604,50
2a01:4c8:c40:c000::/50,2653584,2635167,"",0,0,WF10,53.7482,-1.372,100
2a01:4c8:1c88::/45,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:4c8:1c91:8000::/51,2639996,2635167,"",0,0,PO4,50.7851,-1.0389,200
2a01:4ca::/31,2635167,2635167,"",0,0,"",51.4964,-0.1224,100
2a01:4f8:0:3::40/122,2817324,2921044,"",0,0,68519,49.5403,8.5782,100
2a01:4f8:a0:4000::/50,2817324,2921044,"",0,0,68519,49.5403,8.5782,100
2a01:4f8:141:8000::/49,2817324,2921044,"",0,0,68519,49.5403,8.5782,100
2a01:4f8:151:300::/56,2817324,2921044,"",0,0,68519,49.5403,8.5782,100
2a01:4f8:212:2000::/53,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:4f9:2a:570::/60,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:4f9:2a:2bd0::/60,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:510:d508::/45,3077311,3077311,"",0,0,"",50.0848,14.4112,100
2a01:540:2f0b:a00:c486:bc35:8000:0/98,511196,2017370,"",0,0,614000,58.0047,56.2514,20
2a01:540:2f0b:a00:c486:bd00::/88,511196,2017370,"",0,0,614000,58.0047,56.2514,20
2a01:540:2f0c::/46,511196,2017370,"",0,0,614000,58.0047,56.2514,20
2a01:540:a800::/38,2017370,2017370,"",0,0,"",55.7386,37.6068,100
2a01:560:8000::/33,3144096,3144096,"",0,0,"",59.9451,10.7569,100
2a01:578:0:7300::/56,6252001,6252001,"",0,0,"",37.751,-97.822,100
2a01:578:14::/46,6252001,6252001,"",0,0,"",37.751,-97.822,100
2a01:598:8886:8000::/49,2884344,2921044,"",0,0,88079,47.591,9.5954,100
2a01:598:888a::/50,2892794,2921044,"",0,0,76187,49.0224,8.3742,200
2a01:598:9800::/40,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:598:9986:4000::/50,2911298,2921044,"",0,0,21035,53.4879,10.1408,100
2a01:598:a098::/45,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:598:b920::/43,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:5d0:8140::/43,3044760,719819,"",0,0,7100,46.3491,18.7174,10
2a01:79d:3000::/37,3144096,3144096,"",0,0,"",59.9451,10.7569,100
2a01:c22:a820::/44,2935022,2921044,"",0,0,01237,51.013,13.7988,200
2a01:c22:ac18::/45,2839044,2921044,"",0,0,06258,51.3945,12.0552,50
2a01:c22:d016::/47,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:c23::/34,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:c23:6080::/44,2950159,2921044,"",0,0,12101,52.4782,13.3787,100
2a01:c23:8600::/39,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:c23:88c0::/42,2921044,2921044,"",0,0,"",51.2993,9.491,100
2a01:c23:9000::/37,2911298,2921044,"",0,0,22307,53.5992,10.0436,100
2a01:e0a:16:a000::/51,3021729,3017382,"",0,0,69570,45.8051,4.7534,5
2a01:e0a:2d:8000::/50,2978179,3017382,"",0,0,94210,48.7954,2.4947,1
2a01:e0a:31::/50,2990440,3017382,"",0,0,06100,43.7045,7.2597,1
2a01:e0a:4b:8000::/49,3038354,3017382,"",0,0,13100,43.5312,5.4554,50
2a01:e0a:56::/50,2987914,3017382,"",0,0,66000,42.7031,2.8914,20
2a01:e0a:57:a000::/51,3009481,3017382,"",0,0,77260,48.9472,3.0833,1
2a01:e0a:64:c000::/50,2977225,3017382,"",0,0,14570,48.9424,-0.5059,500
2a01:e0a:78::/51,3020024,3017382,"",0,0,91860,48.6897,2.5119,10
2a01:e0a:7b:8000::/50,2991214,3017382,"",0,0,68200,47.7463,7.3276,5
2a01:e0a:7c:e000::/51,2994393,3017382,"",0,0,33700,44.8323,-0.6308,10
2a01:e0a:c6:4000::/51,2977824,3017382,"",0,0,93400,48.9067,2.3339,100
2a01:e0a:cc:a000::/52,2995908,3017382,"",0,0,59700,50.6667,3.0833,10
2a01:e0a:d6:a000::/51,2970777,3017382,"",0,0,56000,47.6581,-2.7552,200
2a01:e0a:d7:7480::/58,2978072,3017382,"",0,0,33160,44.8908,-0.7184,10
2a01:e0a:e5:a000::/51,3003713,3017382,"",0,0,83980,43.1347,6.3682,1
2a01:e0a:f2:9000::/52,3022530,3017382,"",0,0,"",48.7926,2.4716,10
2a01:e0a:f8:8000::/51,3016582,3017382,"",0,0,64120,43.3402,-1.0585,200
2a01:e0a:106:2000::/51,3025053,3017382,"",0,0,49300,47.0577,-0.8842,500
2a01:e0a:111:4000::/51,2994497,3017382,"",0,0,06500,43.7732,7.5046,500
2a01:e0a:11e:8000::/49,2977453,3017382,"",0,0,50330,49.6726,-1.4035,200
2a01:e0a:139:8000::/51,3021372,3017382,"",0,0,21000,47.3167,5.0139,200
2a01:e0a:143:8000::/50,2979627,3017382,"",0,0,95210,48.9735,2.2873,1
2a01:e0a:14f:a000::/51,3037543,3017382,"",0,0,74000,45.9063,6.1293,100
2a01:e0a:155:e000::/52,3023058,3017382,"",0,0,17170,46.2449,-0.8095,200
2a01:e0a:160:4000::/50,3034475,3017382,"",0,0,64100,43.4823,-1.4825,500
2a01:e0a:160:8000::/51,2997336,3017382,"",0,0,27400,49.2159,1.1723,5
2a01:e0a:163::/52,2995586,3017382,"",0,0,62161,50.3252,2.705,200
2a01:e0a:16a:9000::/52,2990999,3017382,"",0,0,54000,48.6822,6.1862,1
2a01:e0a:170:a000::/51,3027134,3017382,"",0,0,28300,48.4693,1.498,5
2a01:e0a:171:7000::/52,3017341,3017382,"",0,0,95130,48.984,2.2327,1
2a01:e0a:171:e000::/51,3020839,3017382,"",0,0,93700,48.9247,2.4448,5
2a01:e0a:176:6000::/51,2998324,3017382,"",0,0,59000,50.624,3.0511,50
2a01:e0a:17d:6000::/52,3038350,3017382,"",0,0,73100,45.6917,5.9086,100
2a01:e0a:17e:7000::/52,3027487,3017382,"",0,0,51000,48.9536,4.3616,1
2a01:e0a:18c:4000::/51,2968620,3017382,"",0,0,33140,44.7766,-0.5514,10
2a01:e0a:190:a000::/51,2968793,3017382,"",0,0,17230,46.2409,-1.0668,5
2a01:e0a:1a4:1000::/52,2986307,3017382,"",0,0,59710,50.5195,3.1107,5
2a01:e0a:1a7:c000::/50,3007582,3017382,"",0,0,91290,48.5824,2.2618,1
2a01:e0a:1ab::/50,2983365,3017382,"",0,0,33210,44.5008,-0.2857,200
2a01:e0a:1b0:6000::/52,3029276,3017382,"",0,0,94230,48.7967,2.3338,1
2a01:e0a:1b1:4000::/50,3033014,3017382,"",0,0,51450,49.2876,4.0551,5
2a01:e0a:1b7:3000::/52,3036655,3017382,"",0,0,33370,44.8557,-0.5127,200
2a01:e0a:1b7:4000::/51,2983990,3017382,"",0,0,"",48.11,-1.6744,500
2a01:e0a:1ba::/52,2986302,3017382,"",0,0,25300,46.9056,6.3571,5
2a01:e0a:1c2:a000::/52,3026637,3017382,"",0,0,94220,48.8166,2.4095,500
2a01:e0a:1c4:6000::/52,2997457,3017382,"",0,0,86200,47.0079,0.083,5
2a01:e0a:1d6:8000::/49,3007609,3017382,"",0,0,22300,48.7313,-3.4621,500
2a01:e0a:1e8:d000::/52,3002401,3017382,"",0,0,93340,48.8987,2.5155,10
2a01:e0a:1ed:6000::/51,2982652,3017382,"",0,0,76000,49.4313,1.08,100
2a01:e0a:1ed:e000::/51,2988507,3017382,"",0,0,75010,48.8323,2.4075,1
2a01:e0a:1ef:b000::/52,2988507,3017382,"",0,0,75010,48.8323,2.4075,1
2a01:e0a:1ff:2000::/51,3031729,3017382,"",0,0,74380,46.1651,6.3227,10
2a01:e0a:21a:4000::/52,3014078,3017382,"",0,0,67500,48.8127,7.7895,5
2a01:e0a:222:8000::/50,3020158,3017382,"",0,0,62145,50.5875,2.2828,10
2a01:e0a:228::/52,2969046,3017382,"",0,0,68128,47.6068,7.5696,5
2a01:e0a:22b:1000::/52,3031009,3017382,"",0,0,01000,46.2056,5.2203,5
2a01:e0a:231:2000::/51,2986495,3017382,"",0,0,86000,46.5874,0.3332,500
2a01:e0a:231:6000::/51,2986495,3017382,"",0,0,86000,46.5874,0.3332,1
2a01:e0a:232:c000::/50,3038354,3017382,"",0,0,13100,43.5312,5.4554,500
2a01:e0a:26e:2000::/51,2984594,3017382,"",0,0,62120,50.6915,2.3635,100
2a01:e0a:275:8000::/50,2983393,3017382,"",0,0,66600,42.7694,2.8724,100
2a01:e0a:277:4000::/52,2972315,3017382,"",0,0,31000,43.6046,1.4451,50
2a01:e0a:27b:7000::/52,3020020,3017382,"",0,0,93800,48.9512,2.3144,100
2a01:e0a:286:6000::/51,2984114,3017382,"",0,0,51100,49.2536,4.0354,20
2a01:e0a:28d:8000::/50,3031137,3017382,"",0,0,92100,48.8356,2.2549,20
2a01:e0a:28d:c000::/50,2970275,3017382,"",0,0,42340,45.5629,4.2903,5
2a01:e0a:296:80c0:c000::/67,2973187,3017382,"",0,0,59242,50.5261,3.1812,100
2a01:e0a:296:80c0:f9b9:1800::/85,2973187,3017382,"",0,0,59242,50.5261,3.1812,100
2a01:e0a:2ae:a000::/52,2972191,3017382,"",0,0,37000,47.3983,0.7037,1
2a01:e0a:2b3:8000::/50,2990440,3017382,"",0,0,06300,43.7045,7.2597,500
2a01:e0a:2ca:3000::/52,3003514,3017382,"",0,0,49122,47.1371,-0.8923,5
2a01:e0a:2d3:e000::/51,2996752,3017382,"",0,0,78114,48.7435,2.0615,500
2a01:e0a:2de:3000::/52,2976579,3017382,"",0,0,25410,47.1833,5.8167,5
2a01:e0a:2eb:1000::/52,3027343,3017382,"",0,0,37170,47.3354,0.7029,5
2a01:e0a:30c:8000::/50,3000139,3017382,"",0,0,66270,42.681,2.7933,500
2a01:e0a:310:8000::/49,3028808,3017382,"",0,0,06400,43.5504,7.0131,500
2a01:e0a:319:8000::/50,3023762,3017382,"",0,0,45490,48.0765,2.5521,50
2a01:e0a:320::/50,2971154,3017382,"",0,0,84110,44.2391,5.0739,200
2a01:e0a:323:a000::/51,2983812,3017382,"",0,0,55800,48.8263,4.9863,100
2a01:e0a:334:8000::/50,2968705,3017382,"",0,0,94800,48.7913,2.3632,200
2a01:e0a:33a:b000::/52,2980558,3017382,"",0,0,91700,48.6469,2.3196,5
2a01:e0a:347:e000::/51,2967849,3017382,"",0,0,94400,48.7866,2.3985,200
2a01:e0a:34a:2000::/52,2972191,3017382,"",0,0,37000,47.3983,0.7037,1
2a01:e0a:34c::/51,2975063,3017382,"",0,0,88210,48.3958,6.9747,1
2a01:e0a:34d:9000::/52,2972742,3017382,"",0,0,74200,46.366,6.4791,500
2a01:e0a:34e::/49,2986495,3017382,"",0,0,86000,46.5874,0.3332,100
2a01:e0a:35a:a000::/52,2975838,3017382,"",0,0,02310,48.9739,3.3113,500
2a01:e0a:365:c000::/50,3033791,3017382,"",0,0,90000,47.643,6.8557,200
2a01:e0a:367:4000::/51,3037656,3017382,"",0,0,49000,47.4768,-0.5552,10
2a01:e0a:369::/50,2990189,3017382,"",0,0,93160,48.8538,2.5616,1
2a01:e0a:36b:e000::/51,2995622,3017382,"",0,0,67440,48.6936,7.3823,200
2a01:e0a:374:4000::/51,2990793,3017382,"",0,0,77140,48.2751,2.6908,10
2a01:e0a:37c::/50,2974925,3017382,"",0,0,34410,43.2787,3.2771,20
2a01:e0a:382:4000::/50,2989082,3017382,"",0,0,67530,48.4564,7.4256,10
2a01:e0a:390:e000::/51,2970503,3017382,"",0,0,39380,46.9803,5.6238,5
2a01:e0a:3a2:4000::/50,3028535,3017382,"",0,0,44470,47.2982,-1.4902,20
2a01:e0a:3ac:6000::/51,3037013,3017382,"",0,0,18140,47.1373,3.0042,200
2a01:e0a:3ae::/48,3019441,3017382,"",0,0,62630,50.5105,1.638,1
2a01:e0a:3b2:c000::/51,3011457,3017382,"",0,0,67350,48.8575,7.5981,200
2a01:e0a:3b4:a000::/52,2981512,3017382,"",0,0,37550,47.3636,0.7399,10
2a01:e0a:3b5:6000::/51,3037534,3017382,"",0,0,62149,50.5028,2.7161,5
2a01:e0a:3b7:c000::/51,3005269,3017382,"",0,0,93150,48.9456,2.4669,200
2a01:e0a:3bb:a000::/51,2987914,3017382,"",0,0,66000,42.7031,2.8914,200
2a01:e0a:3ca:8000::/50,2995469,3017382,"",0,0,13014,43.3439,5.3767,10
2a01:e0a:3d5:8000::/50,2988507,3017382,"",0,0,75015,48.8323,2.4075,100
2a01:e0a:3db:4000::/52,2983489,3017382,"",0,0,63200,45.9006,3.1121,10
2a01:e0a:3dc:6000::/51,3028388,3017382,"",0,0,31780,43.6931,1.4243,200
2a01:e0a:3dd:c000::/51,3024596,3017382,"",0,0,93390,48.9102,2.5532,5
2a01:e0a:3de:6000::/52,3003093,3017382,"",0,0,62300,50.4274,2.8244,1
2a01:e0a:3e1:2000::/51,3028808,3017382,"",0,0,06150,43.5458,6.994,200
2a01:e0a:3e6:e000::/52,2968176,3017382,"",0,0,95400,49.0087,2.3982,500
2a01:e0a:3e7:c000::/52,2967570,3017382,"",0,0,08330,49.7372,4.8557,1
2a01:e0a:3e9::/51,2982681,3017382,"",0,0,59100,50.6974,3.178,100
2a01:e0a:3ea:4000::/50,3004871,3017382,"",0,0,06110,43.5766,7.0191,1
2a01:e0a:3ec::/48,2993316,3017382,"",0,0,89470,47.8492,3.5818,20
2a01:e0a:3ef:8000::/51,3038341,3017382,"",0,0,85190,46.74,-1.6083,500
2a01:e0a:3f5:6000::/51,2979752,3017382,"",0,0,91250,48.6221,2.4878,500
2a01:e0a:3fd:7000::/52,3037044,3017382,"",0,0,95100,48.9484,2.2513,1
2a01:e0a:403:8000::/49,2972328,3017382,"",0,0,83000,43.1263,5.9257,200
2a01:e0a:414::/49,2980438,3017382,"",0,0,68160,48.2465,7.1839,5
2a01:e0a:421::/50,2976654,3017382,"",0,0,76890,49.6719,1.1152,1
2a01:e0a:44a::/48,2983891,3017382,"",0,0,08300,49.5167,4.3667,50
2a01:e0a:44e:c000::/50,2983990,3017382,"",0,0,35200,48.11,-1.6744,1
2a01:e0a:454:8000::/49,3013457,3017382,"",0,0,44810,47.4142,-1.6531,5
2a01:e0a:458:2000::/51,2976984,3017382,"",0,0,44230,47.2077,-1.5033,10
2a01:e0a:466:4000::/50,2971117,3017382,"",0,0,06560,43.6319,7.0043,200
2a01:e0a:46a:c000::/50,3017144,3017382,"",0,0,02230,49.9476,3.4184,5
2a01:e0a:47b:2000::/51,2978179,3017382,"",0,0,94100,48.7954,2.4947,500
2a01:e0a:47b:c000::/51,3031403,3017382,"",0,0,44830,47.1426,-1.6931,1
2a01:e0a:489:c000::/50,2996251,3017382,"",0,0,25350,47.4501,6.812,1
2a01:e0a:491:2000::/51,2973033,3017382,"",0,0,34820,43.6865,3.9216,5
2a01:e0a:498:3000::/52,2993051,3017382,"",0,0,69250,45.8742,4.8635,1
2a01:e0a:4b3:c000::/50,2971041,3017382,"",0,0,59300,50.3526,3.5287,500
2a01:e0a:4da:4000::/50,2997143,3017382,"",0,0,38660,45.3057,5.9114,1
2a01:e0a:4dc:4000::/50,2967695,3017382,"",0,0,38340,45.2948,5.6332,5
2a01:e0a:4ef::/51,3002704,3017382,"",0,0,49310,47.1117,-0.5591,200
2a01:e0a:502::/48,3024635,3017382,"",0,0,63100,45.7838,3.0966,1
2a01:e0a:506:c000::/52,2977948,3017382,"",0,0,55300,48.8875,5.551,20
2a01:e0a:50f:b000::/52,2998284,3017382,"",0,0,77550,48.6272,2.6714,10
2a01:e0a:515::/50,2970474,3017382,"",0,0,91640,48.6048,2.1225,10
2a01:e0a:52d::/51,2975495,3017382,"",0,0,63530,45.8275,3.0521,20
2a01:e0a:534:8000::/49,2969257,3017382,"",0,0,18100,47.2167,2.0833,50
2a01:e0a:549:f000::/52,2992703,3017382,"",0,0,26200,44.5584,4.7475,10
2a01:e0a:56b::/51,2975233,3017382,"",0,0,67600,48.2704,7.4483,200
2a01:e0a:5a2:c000::/51,2990616,3017382,"",0,0,93360,48.8576,2.5148,200
2a01:e0a:5a5:2000::/51,3035396,3017382,"",0,0,30200,44.1575,4.6211,5
2a01:e0a:5ab:6000::/51,2972315,3017382,"",0,0,31000,43.6046,1.4451,1
2a01:e0a:5b1::/51,2983770,3017382,"",0,0,44400,47.1814,-1.5497,5
2a01:e0a:5b6:4000::/50,3019265,3017382,"",0,0,27000,49.0249,1.1503,200
2a01:e0a:5b7::/50,3014224,3017382,"",0,0,62340,50.8671,1.8703,5
2a01:e0a:5bf:8000::/51,2992938,3017382,"",0,0,25200,47.508,6.7925,200
2a01:e0a:5c6:8000::/50,3022217,3017382,"",0,0,74350,46.0333,6.1167,1
2a01:e0a:5cf:4000::/50,2992925,3017382,"",0,0,44140,47.0561,-1.4889,50
2a01:e0a:5db:c000::/50,2995469,3017382,"",0,0,13007,43.2855,5.3693,1
2a01:e0a:5df:8000::/50,3037706,3017382,"",0,0,68280,48.0618,7.4164,200
2a01:e0a:5e1:f000::/52,3031582,3017382,"",0,0,33300,44.8412,-0.5806,500
2a01:e0a:5e2:2000::/51,3009071,3017382,"",0,0,77400,48.8695,2.7175,200
2a01:e0a:5ec::/51,2984114,3017382,"",0,0,51100,49.2536,4.0354,100
2a01:e0a:5ed:6000::/51,3006320,3017382,"",0,0,42350,45.481,4.4364,500
2a01:e0a:5f3::/50,2969562,3017382,"",0,0,70000,47.626,6.1425,500
2a01:e0a:5fd:2000::/51,3014078,3017382,"",0,0,67500,48.8127,7.7895,100
2a01:e0a:802:4000::/50,3036903,3017382,"",0,0,59280,50.6934,2.8835,1
2a01:e0a:808::/50,3035204,3017382,"",0,0,31130,43.6132,1.5095,200
2a01:e0a:81a:9000::/52,3016817,3017382,"",0,0,74240,46.1882,6.2121,1
2a01:e0a:837:8000::/50,3024597,3017382,"",0,0,92110,48.9012,2.3072,100
2a01:e0a:83e::/50,2978925,3017382,"",0,0,66250,42.7727,2.99,200
2a01:e0a:861::/50,2982234,3017382,"",0,0,68270,47.824,7.3574,1
2a01:e0a:89b::/50,3000047,3017382,"",0,0,13170,43.4103,5.3131,50
2a01:e0a:8a7:4000::/50,2972544,3017382,"",0,0,35190,48.3286,-1.8363,20
2a01:e0a:8b4::/50,2988507,3017382,"",0,0,75017,48.8323,2.4075,20
2a01:e0a:8c2::/47,3032070,3017382,"",0,0,92270,48.9119,2.2875,1
2a01:e0a:949::/50,2967796,3017382,"",0,0,38220,45.0785,5.7657,20
2a01:e34:ec1f::/53,2996944,3017382,"",0,0,69009,45.748,4.85,100
2a01:e34:ec32:4000::/50,2986642,3017382,"",0,0,29400,48.5167,-4.2167,10
2a01:e34:ec5a:e000::/51,2996944,3017382,"",0,0,69000,45.748,4.85,1
2a01:e34:ec7b:a000::/51,3025053,3017382,"",0,0,49300,47.0577,-0.8842,200
2a01:e34:ec7c:8000::/49,2969389,3017382,"",0,0,34110,43.4908,3.7975,100
2a01:e34:ec87::/50,2994043,3017382,"",0,0,34140,43.425,3.6059,50
2a01:e34:ec95:a000::/51,3031501,3017382,"",0,0,19110,45.4006,2.4965,200
2a01:e34:eccf:8000::/50,2991407,3017382,"",0,0,77120,48.8226,3.0388,100
2a01:e34:ecec:8000::/50,2979300,3017382,"",0,0,38430,45.3426,5.5861,500
2a01:e34:ed0d:8000::/50,3009168,3017382,"",0,0,85710,46.8893,-1.8348,100
2a01:e34:ed33:a000::/51,2977432,3017382,"",0,0,58240,46.7887,3.1232,10
2a01:e34:ed51::/49,3026940,3017382,"",0,0,53810,48.0988,-0.7873,200
2a01:e34:ed5b::/52,3021356,3017382,"",0,0,22100,48.45,-2.0333,10
2a01:e34:ed67:8000::/49,2976579,3017382,"",0,0,25410,47.1833,5.8167,20
2a01:e34:ed8e:c000::/52,2980402,3017382,"",0,0,83120,43.3086,6.6323,50
2a01:e34:ee2a:8000::/49,2971680,3017382,"",0,0,44570,47.3181,-2.189,5
2a01:e34:ee2c:c000::/50,3022610,3017382,"",0,0,60100,49.2567,2.4848,5
2a01:e34:ee37::/51,2986991,3017382,"",0,0,29860,48.5024,-4.4266,5
2a01:e34:ee3e:a000::/51,2989837,3017382,"",0,0,21700,47.1368,4.949,10
2a01:e34:ee51:8000::/49,2987825,3017382,"",0,0,84120,43.6925,5.5029,20
2a01:e34:ee52:4000::/51,3011268,3017382,"",0,0,84240,43.7835,5.6392,10
2a01:e34:ee5f:4000::/50,2985932,3017382,"",0,0,44710,47.1329,-1.7485,1
2a01:e34:ee7b::/50,3013305,3017382,"",0,0,38540,45.6285,5.0585,5
2a01:e34:ee83:8000::/49,3020281,3017382,"",0,0,66200,42.6003,2.9715,1000
2a01:e34:ee85::/49,3025741,3017382,"",0,0,38230,45.7764,5.1703,1
2a01:e34:ee88::/50,2989193,3017382,"",0,0,66560,42.5814,2.9268,500
2a01:e34:ee97:8000::/49,2990163,3017382,"",0,0,88440,48.3089,6.3884,200
2a01:e34:eead:4000::/50,3016039,3017382,"",0,0,21640,47.1709,4.9811,200
2a01:e34:eeb9::/51,3024315,3017382,"",0,0,22330,48.2961,-2.5167,200
2a01:e34:eebf:8000::/49,3012652,3017382,"",0,0,21120,47.5267,5.1065,200
2a01:e34:eee7:c000::/50,3021394,3017382,"",0,0,54380,48.8377,6.0696,5
2a01:e34:eeff::/48,3035396,3017382,"",0,0,30200,44.1575,4.6211,10
2a01:e34:ef1e:8000::/49,2980565,3017382,"",0,0,49130,47.4207,-0.5546,100
2a01:e34:ef2d:2000::/51,3002280,3017382,"",0,0,06650,43.6787,7.0152,20
2a01:e34:ef31:e000::/51,2999129,3017382,"",0,0,69620,45.965,4.5209,10
2a01:e34:ef5d::/50,2972904,3017382,"",0,0,34490,43.4241,3.1698,50
2a01:e34:ef62::/49,2995183,3017382,"",0,0,14920,49.2529,-0.3776,100
2a01:e34:ef6c:c000::/50,2995469,3017382,"",0,0,13015,43.3786,5.3376,5
2a01:e34:ef76:2000::/51,2984339,3017382,"",0,0,89390,47.7322,4.2239,200
2a01:e34:efde:8000::/49,3028689,3017382,"",0,0,80340,49.9261,2.7541,500
2a01:e35:2425::/49,2988507,3017382,"",0,0,75017,48.8323,2.4075,1
2a01:e35:2e15::/49,3027105,3017382,"",0,0,94500,48.8168,2.488,10
2a01:e35:2e1b:4000::/50,2992166,3017382,"",0,0,34070,43.6107,3.8809,1
2a01:e35:2e35:4000::/50,3012979,3017382,"",0,0,68330,47.6048,7.5778,1
2a01:e35:2e40:4000::/52,2976179,3017382,"",0,0,95110,48.9683,2.2482,5
2a01:e35:2e52:4000::/50,2978217,3017382,"",0,0,51520,48.9742,4.3364,50
2a01:e35:2e8d:6000::/51,2989317,3017382,"",0,0,"",47.9047,1.9076,5
2a01:e35:2e9d::/48,3028779,3017382,"",0,0,76380,49.4356,1.037,20
2a01:e35:2eae::/50,2995469,3017382,"",0,0,13004,43.3039,5.3937,1
2a01:e35:2ecd:8000::/49,2978105,3017382,"",0,0,54130,48.7143,6.2095,200
2a01:e35:2eda:4000::/50,3033123,3017382,"",0,0,25000,47.2455,6.0209,1
2a01:e35:2ee7:c000::/50,2972191,3017382,"",0,0,37000,47.3983,0.7037,1
2a01:e35:2eeb::/50,3002880,3017382,"",0,0,76140,49.4101,1.0694,1
2a01:e35:2f03:6c50:b979:9a60::/92,2986930,3017382,"",0,0,78370,48.8232,1.9541,1
2a01:e35:2f03:6c50:c000::/66,2986930,3017382,"",0,0,78370,48.8232,1.9541,1
2a01:e35:2f04::/49,2995469,3017382,"",0,0,13015,43.3786,5.3376,10
2a01:e35:2f49::/49,2990355,3017382,"",0,0,79000,46.3231,-0.4588,200
2a01:e35:2f6c::/50,3016089,3017382,"",0,0,38610,45.1827,5.7918,1
2a01:e35:2fd1:8000::/50,2992166,3017382,"",0,0,34000,43.6107,3.8809,50
2a01:e35:2fe8::/50,2995469,3017382,"",0,0,13010,43.2789,5.4152,1
2a01:e35:2fec::/50,2968254,3017382,"",0,0,69100,45.7663,4.8883,200
2a01:e35:2ff4::/47,2988507,3017382,"",0,0,75015,48.8323,2.4075,5
