network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
147.0.109.160/30,4516523,6252001,,0,0,45338,39.8534,-84.5369,200
147.0.113.196/30,5145476,6252001,,0,0,44313,41.1231,-81.5666,200
147.0.120.120/30,5175865,6252001,,0,0,44484,41.2291,-80.7586,200
147.0.142.80/30,5161493,6252001,,0,0,44124,41.4951,-81.4657,200
147.0.144.128/30,5188843,6252001,,0,0,16506,42.0751,-80.1464,200
147.0.165.120/30,4301307,6252001,,0,0,40351,38.199,-83.4436,200
147.0.178.152/29,5162645,6252001,,0,0,44060,41.6868,-81.3399,200
147.0.246.216/29,5145476,6252001,,0,0,44305,41.0752,-81.4663,200
147.12.168.0/22,6690989,2635167,,0,0,E2,51.518,-0.0459,1
147.87.224.0/20,8533521,2658434,,0,0,3293,47.1226,7.3465,100
147.133.164.0/22,4301307,6252001,,0,0,40351,38.199,-83.4436,20
147.147.163.128/25,2654454,2635167,,0,0,BA10,51.1125,-2.4528,50
147.147.170.128/25,2646525,2635167,,0,0,DH4,54.8534,-1.5147,1
147.243.13.128/26,2147714,2635167,,0,0,2000,-33.8591,151.2002,200
148.63.224.0/24,2737824,2264397,,0,0,4450-016,41.1897,-8.6923,20
148.64.4.0/25,1279233,6252001,,0,0,380001,23.0276,72.5871,1000
148.101.44.128/25,8601412,3508796,,0,0,10201,18.4615,-69.8965,100
148.167.64.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
149.5.69.192/26,6252001,6252001,,0,0,,37.751,-97.822,1000
149.6.6.0/23,2652053,6252001,,0,0,RH10,51.1398,-0.1206,5
149.7.48.0/23,2643743,6252001,,0,0,SW5,51.4912,-0.1893,1000
149.7.216.218/32,3121145,6252001,,0,0,08403,41.6102,2.2821,1000
149.28.174.128/26,2178136,6252001,,0,0,2015,-33.9258,151.1904,1000
149.43.64.0/19,5143405,6252001,,0,0,13480,42.9332,-75.3815,20
149.56.42.128/25,6251999,6251999,,0,0,,43.6319,-79.3716,1000
149.71.197.236/32,3117735,6252001,,0,0,28037,40.4153,-3.694,1000
149.154.243.192/27,2790802,2802361,,0,0,7870,50.5678,3.9397,50
149.166.128.0/19,4259418,6252001,,0,0,46227,39.6804,-86.1306,10
149.167.151.0/24,2174003,2077456,,0,0,4000,-27.4732,153.0215,100
149.172.24.0/22,2907669,2921044,,0,0,74072,49.1412,9.2152,10
150.108.243.0/24,5110266,6252001,,0,0,10458,40.8622,-73.8902,50
150.214.212.0/22,2521886,2510769,,0,0,04008,36.8306,-2.4596,5
150.220.11.16/29,4393217,6252001,,0,0,64106,39.1029,-94.5713,10
150.246.24.0/22,1850147,1861060,,0,0,102-0082,35.6865,139.7458,20
150.246.226.0/23,6822165,1861060,,0,0,350-0223,35.9602,139.4087,20
151.20.221.0/24,3173435,3175395,,0,0,20135,45.505,9.2199,10
151.21.209.234/31,3176299,3175395,,0,0,27026,45.1941,8.9187,100
151.25.195.128/25,3164778,3175395,,0,0,00038,41.7771,12.9115,50
151.30.60.0/22,3173435,3175395,,0,0,20125,45.505,9.2199,10
151.43.117.0/24,3170060,3175395,,0,0,08020,40.5943,9.5797,500
151.48.136.0/24,3182066,3175395,,0,0,20853,45.6286,9.2712,20
151.51.156.0/23,3171728,3175395,,0,0,35124,45.4096,11.8947,10
151.52.128.0/24,2523194,3175395,,0,0,92019,37.5032,13.0862,50
151.54.247.0/24,2523938,3175395,,0,0,96018,36.7151,15.0914,200
151.61.248.0/26,3168175,3175395,,0,0,40068,44.4624,11.4118,50
151.63.21.0/26,2524205,3175395,,0,0,91026,37.6553,12.5899,1
151.74.210.0/23,2525646,3175395,,0,0,96011,37.2407,15.2212,50
151.74.230.0/24,2523630,3175395,,0,0,89121,38.1105,15.6613,100
151.84.14.0/23,3180224,3175395,,0,0,40033,44.4734,11.2809,50
151.101.152.0/22,1275339,6252001,,0,0,400070,19.0748,72.8856,1000
151.135.114.192/26,745044,298795,,0,0,34110,41.0205,28.9753,1
151.196.172.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
151.202.8.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
151.224.212.0/22,2636841,2635167,,0,0,ST4,52.999,-2.1871,20
151.250.160.0/22,304531,298795,,0,0,33160,36.8737,34.6257,1000
152.32.67.192/26,1703417,1694008,,0,0,1214,14.5687,121.0487,500
152.130.8.64/31,4509177,6252001,,0,0,43215,39.9625,-83.0061,500
152.131.8.0/23,4274305,6252001,,0,0,66048,39.3037,-94.9322,1000
152.169.188.0/23,3435910,3865483,,0,0,1871,-34.6011,-58.3847,20
152.173.60.0/25,3871336,3895114,,0,0,,-33.4513,-70.6653,500
152.174.136.0/25,3871336,3895114,,0,0,,-33.4513,-70.6653,10
152.235.112.0/21,3470127,3469034,,0,0,30000,-19.9029,-43.9572,200
153.18.160.0/19,5392171,6252001,,0,0,95111,37.2821,-121.831,20
153.33.13.0/24,5318313,6252001,,0,0,85719,32.2503,-110.945,500
153.132.212.0/23,1865714,1861060,,0,0,362-0025,35.9692,139.6109,10
153.162.22.0/23,1858428,1861060,,0,0,369-1201,36.1157,139.1943,20
153.186.65.0/24,1863917,1861060,,0,0,720-0801,34.4859,133.3796,20
153.216.210.0/23,2113126,1861060,,0,0,010-1421,39.6722,140.1296,10
153.217.198.0/23,6822129,1861060,,0,0,206-0011,35.6404,139.5364,10
153.221.226.0/23,6940394,1861060,,0,0,336-0961,35.887,139.7309,10
153.227.140.0/23,7475133,1861060,,0,0,112-0011,35.7208,139.7421,5
153.229.1.0/24,1856366,1861060,,0,0,180-0012,35.7285,139.5584,20
153.229.176.0/21,1865187,1861060,,0,0,116-0002,35.7402,139.7854,10
154.14.4.156/30,2754457,2658434,,0,0,7447,52.4018,6.4484,100
154.14.62.48/29,2800481,2658434,,0,0,6000,50.4102,4.4472,500
154.16.66.128/25,2925533,2921044,,0,0,60313,50.1188,8.6843,500
154.27.128.0/18,6252001,6252001,,0,0,,37.751,-97.822,1000
154.38.32.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
154.80.251.0/24,1819730,953987,,0,0,,22.2578,114.1657,50
154.83.76.0/23,1819730,241170,,0,0,,22.2578,114.1657,50
154.85.38.0/24,5368361,6252001,,0,0,90017,34.0584,-118.278,50
154.85.153.0/24,1819730,241170,,0,0,,22.2578,114.1657,50
154.87.177.0/24,5368361,241170,,0,0,90009,34.0544,-118.244,50
154.88.91.0/24,1819730,241170,,0,0,,22.2578,114.1657,50
154.93.54.0/24,6252001,241170,,0,0,,37.751,-97.822,50
154.93.68.0/24,6252001,1819730,,0,0,,37.751,-97.822,50
154.105.90.0/23,2473247,2464461,,0,0,,36.8562,10.1907,1
154.118.44.0/22,2332459,2328926,,0,0,,6.4474,3.3903,200
154.121.44.0/22,2589581,2589581,,0,0,,36.7642,3.1468,1000
154.126.68.0/23,1062947,1062947,,0,0,,-20.0,47.0,50
154.127.188.0/24,2243658,3351879,,0,0,,-8.9203,13.163,1
154.187.138.0/23,347796,357994,,0,0,,26.557,31.6948,100
154.189.192.0/20,360630,357994,,0,0,,30.0778,31.2852,10
154.206.66.0/23,8223932,953987,,0,0,,22.2795,114.146,50
154.212.108.0/24,1819730,1819730,,0,0,,22.2578,114.1657,50
154.218.36.0/23,1819730,6252001,,0,0,,22.2578,114.1657,50
155.93.167.0/24,1007311,953987,,0,0,4052,-29.9056,30.9405,10
155.131.160.0/19,2635167,2635167,,0,0,,51.4964,-0.1224,200
155.186.154.0/24,4216049,6252001,,0,0,31822,32.8735,-84.896,20
155.254.222.0/24,3186886,6252001,,0,0,10000,45.8293,15.9793,1000
156.54.125.8/29,3175395,3175395,,0,0,,43.1479,12.1097,500
156.98.176.0/20,5045360,6252001,,0,0,55128,44.9926,-92.9537,100
156.155.133.0/24,3369157,953987,,0,0,8001,-34.0486,18.4811,5
156.155.214.0/26,1017780,953987,,0,0,1459,-26.2198,28.251,20
156.201.134.0/24,360630,357994,,0,0,,30.0778,31.2852,100
156.216.24.0/22,360630,357994,,0,0,,30.0778,31.2852,100
156.218.0.0/21,360630,357994,,0,0,,30.0778,31.2852,10
156.229.192.0/24,6252001,6252001,,0,0,,37.751,-97.822,50
156.236.25.0/24,3448439,241170,,0,0,01323,-23.5716,-46.6443,50
156.238.139.0/24,6252001,6252001,,0,0,,37.751,-97.822,50
156.247.63.0/24,5332921,953987,,0,0,,34.0544,-118.244,50
157.32.26.0/23,1279233,1269750,,0,0,380007,23.0276,72.5871,200
157.35.96.0/20,1264646,1269750,,0,0,752116,20.0262,86.2941,100
157.38.53.80/28,1269515,1269750,,0,0,302006,26.926,75.7928,200
157.38.78.0/23,1269515,1269750,,0,0,302006,26.926,75.7928,200
157.39.217.0/24,1259223,1269750,,0,0,142033,30.9167,75.4167,100
157.40.153.128/25,1279290,1269750,,0,0,799102,23.8356,91.2819,200
157.49.66.216/29,1277333,1269750,,0,0,560002,12.9634,77.5855,200
157.51.198.0/24,1267648,1269750,,0,0,639003,10.9577,78.081,200
157.55.8.160/27,2964574,6252001,,0,0,D02,53.3379,-6.2591,1000
157.65.229.0/25,1861060,1861060,,0,0,,35.6897,139.6895,200
157.97.24.0/21,3413829,2629691,,0,0,109,64.1098,-21.8358,5
157.97.105.190/31,5101760,2921044,,0,0,,40.7066,-74.2027,200
157.119.106.0/24,1275004,1269750,,0,0,700034,22.5602,88.3698,20
157.157.127.32/27,2633274,2629691,,0,0,600,65.6812,-18.0822,50
157.157.207.0/24,3415021,2629691,,0,0,270,64.1698,-21.6846,10
158.125.208.0/20,2644668,2635167,,0,0,LE7,52.6733,-1.1913,10
158.182.224.0/19,8223932,1819730,,0,0,,22.2795,114.146,1
158.222.82.0/27,5038108,6252001,,0,0,56560,46.867,-96.7507,50
158.222.100.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
158.255.105.0/25,3017382,3017382,,0,0,,48.8582,2.3387,500
159.89.118.0/24,6167865,6252001,,0,0,M5A,43.6547,-79.3623,200
159.118.71.0/25,4735458,6252001,,0,0,78390,27.9816,-97.3995,20
159.122.156.76/30,6252001,6252001,,0,0,,37.751,-97.822,1000
159.123.112.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
159.180.37.128/25,2758626,2750405,,0,0,7271,52.1156,6.5196,50
160.114.154.0/23,715429,719819,,0,0,6724,46.253,20.1482,1
160.237.64.128/25,6940394,1861060,,0,0,339-0081,35.9104,139.6606,100
161.69.144.0/22,2965140,6252001,,0,0,T23,51.898,-8.489,50
161.81.77.0/24,8223932,1819730,,0,0,,22.2795,114.146,20
161.123.110.0/23,5746545,286963,,0,0,97207,45.5248,-122.6789,500
161.129.19.0/24,6252001,6252001,,0,0,,37.751,-97.822,1000
161.202.16.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
161.202.44.0/24,8223932,6252001,,0,0,,22.2795,114.146,1000
162.39.184.0/22,4113067,6252001,,0,0,72058,35.2277,-92.3573,100
162.155.18.24/30,4299276,6252001,,0,0,40299,38.1774,-85.5209,50
162.155.33.8/29,4299276,6252001,,0,0,40207,38.2634,-85.673,200
162.155.73.92/30,5255068,6252001,,0,0,53220,42.957,-87.9898,100
162.155.75.64/29,4511283,6252001,,0,0,45014,39.3202,-84.552,100
162.155.84.84/30,4528923,6252001,,0,0,43701,39.9275,-82.0032,200
162.155.88.192/29,5161902,6252001,,0,0,43302,40.5912,-83.1258,100
162.155.97.196/30,4299276,6252001,,0,0,40299,38.1774,-85.5209,200
162.155.135.80/29,4285268,6252001,,0,0,42104,36.9375,-86.4481,100
162.155.162.112/30,5146711,6252001,,0,0,44122,41.4712,-81.5248,200
162.155.165.128/29,5153207,6252001,,0,0,44035,41.3722,-82.1087,100
162.155.173.104/29,5146233,6252001,,0,0,44202,41.3179,-81.3471,500
162.216.246.128/25,4081936,6252001,,0,0,36360,31.4358,-85.643,1
162.219.36.64/26,1818501,1819730,,0,0,,22.3,114.1667,50
162.223.180.0/23,4767771,6252001,,0,0,22485,38.2821,-77.1306,20
162.223.192.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
162.224.112.0/21,4487042,6252001,,0,0,27616,35.8639,-78.535,5
162.231.184.0/23,4574324,6252001,,0,0,29412,32.7147,-79.9526,5
162.237.228.0/22,4217214,6252001,,0,0,30127,33.9135,-84.6859,10
162.247.87.64/27,4198633,6252001,,0,0,31312,32.3152,-81.393,50
162.247.182.0/24,5802035,6252001,,0,0,98264,48.9366,-122.4576,10
162.248.155.0/24,6049046,6251999,,0,0,T0B,53.75,-112.7833,20
162.254.181.0/25,5573449,6252001,,0,0,96094,41.4201,-122.3933,10
163.40.96.0/19,5368361,6252001,,0,0,90046,34.106,-118.3607,50
164.5.198.128/25,639888,660013,,0,0,97700,65.9739,26.6335,100
164.70.253.0/24,7475134,1861060,,0,0,110-0011,35.7284,139.7929,1
164.88.184.0/22,953987,953987,,0,0,,-29.0,24.0,500
164.131.128.0/18,3017382,3017382,,0,0,,48.8582,2.3387,500
164.132.75.240/28,3017382,3017382,,0,0,,48.8582,2.3387,500
165.21.192.0/24,1880251,1880251,,0,0,,1.3673,103.8014,50
165.120.145.0/24,2637374,6252001,,0,0,CM0,51.6793,0.8523,10
165.120.229.0/24,2636876,6252001,,0,0,TS19,54.571,-1.316,5
165.154.121.101/32,1819730,1819730,,0,0,,22.2578,114.1657,50
165.166.167.0/24,4588165,6252001,,0,0,29464,32.8445,-79.8242,1000
165.204.68.0/22,4671654,6252001,,0,0,78749,30.2133,-97.8533,1000
165.204.144.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
165.228.192.0/24,2156977,2077456,,0,0,3138,-37.7791,145.3265,100
165.254.35.160/28,6252001,6252001,,0,0,,37.751,-97.822,1000
166.7.0.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
166.137.137.208/28,6252001,6252001,,0,0,,37.751,-97.822,1000
166.232.192.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
167.0.154.64/26,3686675,3686110,,0,0,250001,4.8588,-74.0553,20
167.83.224.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
167.91.4.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
167.179.170.132/31,2174003,2077456,,0,0,4001,-27.4685,153.0329,100
167.192.224.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
167.224.227.0/25,4110486,6252001,,0,0,72701,36.0557,-94.1567,20
167.246.61.128/25,4887398,6252001,,0,0,60605,41.871,-87.6289,1000
167.248.161.128/27,6077243,6251999,,0,0,H2T,45.5242,-73.593,20
167.248.181.128/25,6325494,6251999,,0,0,G1H,46.8569,-71.2537,50
168.28.112.0/20,4210254,6252001,,0,0,30260,33.5844,-84.3206,10
168.151.144.0/24,,6252001,,0,0,,,,
168.167.86.0/23,933773,933860,,0,0,,-24.6437,25.9112,100
168.167.134.104/29,933773,933860,,0,0,,-24.6437,25.9112,1000
168.195.56.64/26,3865483,3865483,,0,0,,-34.6022,-58.3845,1000
168.228.176.0/24,3386449,3469034,,0,0,62320,-3.6729,-40.9901,1000
168.231.202.0/23,3895114,3895114,,0,0,,-33.439,-70.6432,50
168.232.220.0/24,3461786,3469034,,0,0,07000,-23.4106,-46.4371,100
168.253.116.0/24,2332459,2328926,,0,0,,6.4474,3.3903,20
170.57.0.0/19,4699066,6252001,,0,0,77057,29.7422,-95.4903,20
170.84.230.0/24,6252001,6252001,,0,0,,37.751,-97.822,50
170.150.156.0/27,3893894,3895114,,0,0,,-36.8335,-73.0487,100
170.199.104.0/21,6175928,6251999,,0,0,R0B,55.7942,-98.845,200
170.211.32.0/23,4121297,6252001,,0,0,71953,34.5818,-94.2212,100
170.253.3.0/24,3105976,2510769,,0,0,36205,42.2358,-8.7341,200
170.253.226.64/26,4444938,6252001,,0,0,38866,34.3831,-88.6674,10
171.7.170.0/23,1608133,1605651,,0,0,11130,13.8,100.4833,500
171.22.228.0/24,617790,617790,,0,0,,47.0188,28.8128,50
171.44.141.128/25,8512733,1814991,,0,0,,29.5259,113.8726,500
171.44.168.0/23,1816670,1814991,,0,0,,39.9285,116.385,500
171.76.19.0/24,1278994,1269750,,0,0,211006,25.4448,81.8432,100
171.128.0.0/12,6252001,6252001,,0,0,,37.751,-97.822,1000
171.234.208.0/20,1581130,1562822,,0,0,,21.0313,105.8516,1
171.255.152.0/21,1572151,1562822,,0,0,,12.25,109.1833,500
172.0.16.0/22,4924006,6252001,,0,0,47304,40.2116,-85.4273,5
172.7.32.0/22,5003369,6252001,,0,0,48047,42.6734,-82.7736,10
172.7.230.0/23,4708747,6252001,,0,0,77354,30.2393,-95.5409,20
172.11.44.0/22,4094455,6252001,,0,0,35406,33.2716,-87.5362,5
172.58.142.0/23,4887398,6252001,,0,0,60660,41.9905,-87.6679,500
172.68.0.0/22,2063523,6252001,,0,0,6001,-31.9471,115.8647,20
172.87.142.88/30,4726206,6252001,,0,0,78216,29.5359,-98.4943,200
172.87.167.224/30,4679867,6252001,,0,0,78613,30.5045,-97.8209,200
172.97.111.0/24,4116563,6252001,,0,0,71949,34.7127,-93.0399,500
172.101.251.224/27,5134086,6252001,,0,0,14612,43.2585,-77.6695,5
172.107.64.0/20,6252001,6252001,,0,0,,37.751,-97.822,1000
172.111.128.128/25,241170,6252001,,0,0,,-4.5833,55.6667,1000
172.111.160.0/24,6167865,6252001,,0,0,M6G,43.6644,-79.4195,1000
172.111.210.0/24,2643743,6252001,,0,0,WC2N,51.5074,-0.12,1000
172.195.173.128/25,2172111,2077456,,0,0,1765,-33.7377,150.9931,20
172.197.132.0/23,2078025,2077456,,0,0,5001,-34.9274,138.6005,20
172.223.101.0/24,4689311,6252001,,0,0,75119,32.3322,-96.6206,20
172.242.20.0/22,4900801,6252001,,0,0,61115,42.3545,-89.0397,500
172.242.43.0/24,4185043,6252001,,0,0,30625,33.5368,-83.3435,500
172.242.228.32/31,5133273,6252001,,0,0,11355,40.7513,-73.8244,500
172.243.4.128/25,4451140,6252001,,0,0,39577,30.8609,-89.1324,1000
173.10.175.89/32,4355585,6252001,,0,0,21701,39.4442,-77.3393,100
173.11.31.0/26,5713376,6252001,,0,0,97005,45.496,-122.7998,20
173.12.30.0/23,4560349,6252001,,0,0,19147,39.934,-75.16,50
173.26.92.0/22,4880889,6252001,,0,0,50701,42.4786,-92.3682,5
173.26.113.0/24,4912698,6252001,,0,0,61364,41.1225,-88.8307,20
173.47.28.0/24,5309842,6252001,,0,0,86301,34.5926,-112.4238,10
173.54.57.0/24,5106351,6252001,,0,0,07675,41.0095,-74.0079,5
173.68.54.0/23,5128581,6252001,,0,0,10036,40.763,-73.9926,1
173.68.131.0/24,5140402,6252001,,0,0,11791,40.8156,-73.509,1
173.70.120.0/24,5106298,6252001,,0,0,07052,40.7869,-74.2535,1
173.84.197.0/24,5034059,6252001,,0,0,55044,44.6707,-93.2588,10
173.95.13.0/28,4463523,6252001,,0,0,28037,35.4875,-80.9876,100
173.95.26.176/28,4744652,6252001,,0,0,24053,36.6139,-80.5093,100
173.95.33.104/29,4480378,6252001,,0,0,27030,36.5002,-80.6163,200
173.95.45.144/29,4460243,6252001,,0,0,28207,35.1935,-80.8272,20
173.95.51.192/29,4460243,6252001,,0,0,28217,35.1716,-80.9118,100
173.95.55.176/29,4458228,6252001,,0,0,27217,36.1287,-79.4086,100
173.95.103.60/30,4460243,6252001,,0,0,28203,35.21,-80.8512,100
173.95.122.92/30,4466033,6252001,,0,0,28304,35.0276,-78.9709,100
173.95.197.224/30,4460243,6252001,,0,0,28205,35.2227,-80.7938,200
173.108.192.0/20,4393217,6252001,,0,0,64121,39.1028,-94.5778,1000
173.153.3.8/29,4354256,6252001,,0,0,21075,39.2151,-76.754,1000
173.160.242.0/23,5809844,6252001,,0,0,98104,47.6008,-122.3248,20
173.164.218.96/27,5391959,6252001,,0,0,94115,37.7825,-122.435,100
173.178.172.0/24,6173570,6251999,,0,0,J7V,45.4017,-74.0335,20
173.179.244.0/24,6138610,6251999,,0,0,H4R,45.5049,-73.7142,5
173.185.139.128/25,4694459,6252001,,0,0,76049,32.4501,-97.7293,200
173.191.224.0/21,4210397,6252001,,0,0,31768,31.1823,-83.7641,100
173.195.32.0/20,6252001,6252001,,0,0,,37.751,-97.822,1000
173.196.143.96/28,5364940,6252001,,0,0,93536,34.7471,-118.3687,50
173.196.152.228/30,5367929,6252001,,0,0,90805,33.8681,-118.1831,50
173.196.227.224/29,5341256,6252001,,0,0,90630,33.8206,-118.034,20
173.197.11.28/30,4393217,6252001,,0,0,64116,39.1484,-94.5686,20
173.197.33.44/30,4273837,6252001,,0,0,66112,39.116,-94.764,20
173.197.68.152/29,5374732,6252001,,0,0,92553,33.919,-117.2359,100
173.197.69.128/29,5374732,6252001,,0,0,92553,33.919,-117.2359,100
173.197.82.168/30,5323810,6252001,,0,0,92807,33.8578,-117.7869,50
173.197.88.16/30,5848189,6252001,,0,0,96744,21.4254,-157.8138,1000
173.197.88.32/30,5856195,6252001,,0,0,96819,21.3513,-157.8725,1000
173.197.106.144/29,5854686,6252001,,0,0,96797,21.4001,-158.016,1000
173.197.106.252/30,5848652,6252001,,0,0,96748,21.0905,-156.969,1000
173.197.139.208/28,5153420,6252001,,0,0,44123,41.6018,-81.5257,200
173.197.213.120/30,5334519,6252001,,0,0,90745,33.8242,-118.268,20
173.198.4.68/30,5380626,6252001,,0,0,92260,33.7237,-116.3803,100
173.198.48.128/25,5368361,6252001,,0,0,90026,34.074,-118.2611,50
173.198.51.184/29,5352423,6252001,,0,0,90039,34.11,-118.2607,50
173.198.105.184/29,5325738,6252001,,0,0,93308,35.4145,-119.0403,10
173.198.108.248/29,5364916,6252001,,0,0,93241,35.2571,-118.9117,10
173.198.115.96/30,5323810,6252001,,0,0,92806,33.8351,-117.8652,100
173.198.157.112/30,4273837,6252001,,0,0,66213,38.8939,-94.7067,20
173.205.24.0/22,6252001,6252001,,0,0,,37.751,-97.822,1000
173.205.86.0/23,4164138,6252001,,0,0,33132,25.7806,-80.1826,1000
173.206.139.192/30,6075357,6251999,,0,0,L5M,43.5639,-79.7172,100
173.209.174.64/26,5803990,6252001,,0,0,98837,47.1416,-119.2894,1
173.218.56.0/22,4378219,6252001,,0,0,65616,36.6694,-93.2449,1
173.230.48.0/22,4575352,6252001,,0,0,29201,33.998,-81.03,20
173.230.192.0/19,6252001,6252001,,0,0,,37.751,-97.822,1000
173.234.235.4/30,6252001,6252001,,0,0,,37.751,-97.822,1000
173.240.5.0/27,6252001,6252001,,0,0,,37.751,-97.822,1000
174.20.192.0/21,5037649,6252001,,0,0,55411,44.9985,-93.3029,20
174.28.129.0/24,5454711,6252001,,0,0,87107,35.1349,-106.6402,100
174.28.228.0/23,5454711,6252001,,0,0,87108,35.0712,-106.5768,100
174.30.63.182/31,4403710,6252001,,0,0,64080,38.7859,-94.244,100
174.56.99.0/24,5475352,6252001,,0,0,88005,32.3142,-106.7976,5
174.56.240.0/22,4180531,6252001,,0,0,30909,33.4724,-82.0889,5
174.62.45.0/24,5467328,6252001,,0,0,87401,36.7443,-108.1801,20
174.63.120.0/23,4929022,6252001,,0,0,01002,42.3654,-72.4671,10
174.73.196.0/24,5304391,6252001,,0,0,85205,33.438,-111.7118,10
174.77.128.0/24,4556096,6252001,,0,0,73098,34.6385,-97.177,50
174.108.168.84/30,4581832,6252001,,0,0,29928,32.166,-80.7574,50
174.108.216.240/28,4464368,6252001,,0,0,27703,35.9806,-78.8426,200
174.108.232.216/30,4452808,6252001,,0,0,27502,35.7178,-78.8428,200
174.118.216.0/21,5957776,6251999,,0,0,E3C,45.902,-66.7057,20
174.125.120.0/21,5814647,6252001,,0,0,98070,47.425,-122.4586,100
174.135.129.12/30,4161438,6252001,,0,0,33815,28.0493,-82.0069,50
174.135.142.120/29,4161580,6252001,,0,0,33771,27.9081,-82.7552,100
174.135.148.184/29,4170797,6252001,,0,0,34695,28.0084,-82.6951,20
174.135.154.208/29,4151163,6252001,,0,0,34434,28.9938,-82.4241,100
174.135.161.60/30,4157827,6252001,,0,0,33844,28.1131,-81.6241,100
174.135.181.88/30,4161438,6252001,,0,0,33810,28.149,-82.0411,50
174.139.138.0/23,6252001,6252001,,0,0,,37.751,-97.822,1000
174.192.21.0/24,4940764,6252001,,0,0,02130,42.312,-71.1081,100
174.230.184.0/21,6252001,6252001,,0,0,,37.751,-97.822,1000
174.242.192.0/18,6252001,6252001,,0,0,,37.751,-97.822,1000
175.33.124.0/24,2147313,2077456,,0,0,3301,-37.7659,142.0978,200
175.120.108.0/22,8419830,1835841,,0,0,42028,35.8591,128.6262,5
175.137.42.0/24,1744246,1733045,,0,0,43300,3.0384,101.7105,10
175.138.18.0/24,1736376,1733045,,0,0,15100,6.061,102.2453,20
175.140.204.0/24,1736309,1733045,,0,0,05050,6.0141,100.3832,1000
175.141.208.0/24,1735158,1733045,,0,0,46000,3.1028,101.6258,5
176.20.195.0/24,2621951,2623032,,0,0,7000,55.5686,9.7525,20
176.22.66.0/23,2619528,2623032,,0,0,2650,55.656,12.4799,20
176.25.73.232/30,3333129,2635167,,0,0,BH11,50.7655,-1.9096,10
176.35.64.0/24,2652221,2635167,,0,0,CV4,52.382,-1.5874,100
176.42.65.128/26,7627606,298795,,0,0,34488,41.0659,28.6832,500
176.55.149.128/25,750269,298795,,0,0,16160,40.2467,28.9787,100
176.58.192.0/21,264371,390903,,0,0,,37.9842,23.7353,5
176.63.61.128/25,717582,719819,,0,0,3534,48.0974,20.7893,1
176.88.203.0/24,298795,298795,,0,0,,41.0214,28.9948,500
176.88.209.160/28,307864,298795,,0,0,79000,36.7161,37.115,500
176.93.96.0/24,633679,660013,,0,0,20810,60.434,22.2552,200
176.114.152.0/21,2023469,2017370,,0,0,664013,52.2978,104.2964,100
176.127.211.128/26,2658871,2658434,,0,0,2610,47.1621,7.0056,50
176.137.236.0/23,2995206,3017382,,0,0,91300,48.7283,2.2815,1
176.140.98.0/26,3035768,3017382,,0,0,89200,47.4833,3.9,200
176.148.158.128/25,2973818,3017382,,0,0,67790,48.7672,7.4167,50
176.150.48.0/22,2992166,3017382,,0,0,34080,43.6107,3.8809,5
176.152.127.0/24,2973989,3017382,,0,0,44660,47.833,-1.4732,100
176.154.182.0/23,2986807,3017382,,0,0,35380,48.0012,-2.0991,100
176.155.74.0/23,3031871,3017382,,0,0,76210,49.5732,0.4734,50
176.156.216.0/21,2971333,3017382,,0,0,64240,43.4901,-1.2974,50
176.169.56.0/23,2983154,3017382,,0,0,12000,44.3528,2.5805,50
176.174.208.0/20,3024597,3017382,,0,0,92110,48.9012,2.3072,200
176.177.120.0/24,2991264,3017382,,0,0,57250,49.2487,6.0447,200
176.180.223.64/26,3021351,3017382,,0,0,35800,48.6265,-2.0517,100
176.185.112.0/24,3027007,3017382,,0,0,49123,47.4085,-0.864,20
176.216.112.0/20,745044,298795,,0,0,34126,41.0019,28.9645,10
176.220.43.0/24,314830,298795,,0,0,27010,37.0484,37.3437,100
176.227.246.0/23,702550,690791,,0,0,81500,49.7846,23.6481,5
176.248.125.0/25,2653144,2635167,,0,0,SN15,51.4708,-2.0822,50
176.254.142.0/26,2643179,2635167,,0,0,ME14,51.2687,0.5783,20
177.2.64.0/21,3469058,3469034,,0,0,70640,-15.7792,-47.9341,200
177.11.156.0/23,3459342,3469034,,0,0,49400,-10.8984,-37.6799,20
177.18.14.0/23,3462377,3469034,,0,0,74000,-16.6391,-49.2622,20
177.37.70.251/32,6317166,3469034,,0,0,89580,-27.0479,-50.8069,50
177.37.186.160/27,3390160,3469034,,0,0,62900,-4.8399,-38.196,200
177.54.12.0/22,6316311,3469034,,0,0,89188,-27.3186,-49.7299,20
177.67.2.0/23,3457025,3469034,,0,0,13730,-21.4445,-47.0135,1
